steps,episodes,total reward
10000,243,4.0
20000,445,12.0
30000,666,7.0
40000,930,15.0
50000,1162,7.0
60000,1376,5.0
70000,1611,8.0
80000,1798,6.0
90000,2023,11.0
100000,2203,10.0
