steps,episodes,total reward
10000,139,3.0
20000,370,139.0
30000,727,280.0
40000,1058,255.0
50000,1425,308.0
60000,1760,254.0
70000,2148,306.0
80000,2515,293.0
90000,2902,294.0
100000,3290,291.0
