total reward,episodes,steps
12.0,141,10000
15.0,297,20000
17.0,447,30000
11.0,598,40000
12.0,717,50000
8.0,859,60000
11.0,1006,70000
11.0,1141,80000
24.0,1293,90000
7.0,1435,100000
