episodes,steps,total reward
299,10000,18.0
482,20000,9.0
702,30000,21.0
934,40000,24.0
1151,50000,33.0
1367,60000,17.0
1581,70000,25.0
1803,80000,24.0
2027,90000,26.0
2273,100000,40.0
