steps,total reward,episodes
10000,11.0,134
20000,10.0,273
30000,21.0,438
40000,9.0,574
50000,7.0,683
60000,14.0,829
70000,14.0,975
80000,11.0,1118
90000,23.0,1273
100000,12.0,1410
