steps,total reward,episodes
10000,21.0,177
20000,28.0,298
30000,26.0,376
40000,32.0,457
50000,37.0,558
60000,42.0,661
70000,48.0,781
80000,53.0,885
90000,69.0,1004
100000,77.0,1134
