episodes,steps,total reward
134,10000,3.0
323,20000,90.0
504,30000,104.0
760,40000,164.0
1000,50000,179.0
1196,60000,125.0
1460,70000,172.0
1665,80000,143.0
1921,90000,167.0
2117,100000,118.0
