steps,total reward,episodes
10000,6.0,264
20000,3.0,412
30000,5.0,611
40000,3.0,788
50000,8.0,986
60000,7.0,1195
70000,7.0,1344
80000,9.0,1517
90000,12.0,1701
100000,11.0,1862
