episodes,steps,total reward
220,10000,1.0
363,20000,5.0
506,30000,13.0
661,40000,30.0
816,50000,51.0
1021,60000,94.0
1222,70000,87.0
1459,80000,118.0
1696,90000,141.0
1912,100000,122.0
