episodes,total reward,steps
211,13.0,10000
432,14.0,20000
723,20.0,30000
1077,45.0,40000
1390,36.0,50000
1724,41.0,60000
2077,45.0,70000
2394,31.0,80000
2854,58.0,90000
3291,57.0,100000
