total reward,steps,episodes
13.0,10000,169
12.0,20000,357
14.0,30000,541
19.0,40000,706
14.0,50000,891
24.0,60000,1097
19.0,70000,1286
16.0,80000,1465
20.0,90000,1680
24.0,100000,1882
