steps,episodes,total reward
10000,109,38.0
20000,289,96.0
30000,515,151.0
40000,784,192.0
50000,1155,251.0
60000,1539,249.0
70000,1884,257.0
80000,2302,311.0
90000,2732,334.0
100000,3112,293.0
