total reward,episodes,steps
20.0,136,10000
65.0,345,20000
76.0,557,30000
62.0,752,40000
104.0,1009,50000
126.0,1239,60000
76.0,1448,70000
77.0,1670,80000
91.0,1903,90000
86.0,2092,100000
