steps,total reward,episodes
10000,2.0,85
20000,3.0,140
30000,107.0,310
40000,329.0,729
50000,351.0,1158
60000,353.0,1611
70000,366.0,2072
80000,362.0,2533
90000,364.0,2994
100000,358.0,3470
