steps,total reward,episodes
10000,11.0,108
20000,19.0,254
30000,16.0,384
40000,38.0,554
50000,69.0,771
60000,75.0,957
70000,125.0,1173
80000,151.0,1440
90000,147.0,1706
100000,144.0,1940
