episodes,steps,total reward
152,10000,0.0
261,20000,2.0
367,30000,3.0
494,40000,13.0
633,50000,17.0
773,60000,17.0
899,70000,19.0
1036,80000,26.0
1169,90000,20.0
1314,100000,41.0
