total reward,steps,episodes
0.0,10000,132
9.0,20000,217
110.0,30000,414
231.0,40000,715
254.0,50000,1040
237.0,60000,1356
236.0,70000,1679
221.0,80000,1988
249.0,90000,2309
229.0,100000,2625
