episodes,steps,total reward
144,10000,2.0
276,20000,4.0
446,30000,34.0
630,40000,40.0
890,50000,136.0
1133,60000,112.0
1327,70000,70.0
1588,80000,141.0
1836,90000,120.0
2096,100000,137.0
