steps,episodes,total reward
10000,130,6.0
20000,276,57.0
30000,543,188.0
40000,966,332.0
50000,1387,339.0
60000,1802,323.0
70000,2218,342.0
80000,2641,324.0
90000,3073,346.0
100000,3491,350.0
