steps,episodes,total reward
10000,156,36.0
20000,318,32.0
30000,477,45.0
40000,683,70.0
50000,877,77.0
60000,1124,110.0
70000,1358,94.0
80000,1600,114.0
90000,1827,98.0
100000,1986,60.0
