steps,episodes,total reward
10000,212,20.0
20000,493,32.0
30000,844,65.0
40000,1171,81.0
50000,1513,78.0
60000,1915,108.0
70000,2295,89.0
80000,2719,122.0
90000,3106,104.0
100000,3480,90.0
