steps,total reward,episodes
10000,-1.2000000000000008,120
20000,-0.7400000000000004,194
30000,-0.7000000000000004,264
40000,-0.7100000000000004,335
50000,-0.7100000000000004,406
60000,-0.6200000000000003,468
70000,-0.7200000000000004,540
80000,-0.6400000000000003,604
90000,-0.5000000000000002,654
100000,-0.6600000000000004,720
