total reward,episodes,steps
8.0,146,10000
72.0,310,20000
232.0,619,30000
351.0,1033,40000
332.0,1458,50000
340.0,1890,60000
338.0,2302,70000
341.0,2715,80000
339.0,3136,90000
348.0,3547,100000
