steps,total reward,episodes
10000,13.0,92
20000,212.0,374
30000,365.0,813
40000,366.0,1274
50000,366.0,1728
60000,354.0,2195
70000,360.0,2656
80000,361.0,3114
90000,375.0,3565
100000,365.0,4041
