episodes,total reward,steps
129,0.0,10000
229,3.0,20000
474,150.0,30000
784,220.0,40000
1110,237.0,50000
1434,243.0,60000
1752,246.0,70000
2070,237.0,80000
2387,231.0,90000
2711,235.0,100000
