total reward,episodes,steps
4.0,260,10000
10.0,423,20000
10.0,577,30000
26.0,741,40000
26.0,910,50000
47.0,1078,60000
40.0,1228,70000
57.0,1423,80000
77.0,1613,90000
87.0,1828,100000
