episodes,steps,total reward
158,10000,1.0
315,20000,14.0
521,30000,23.0
734,40000,27.0
934,50000,19.0
1128,60000,43.0
1359,70000,38.0
1586,80000,60.0
1818,90000,63.0
2078,100000,72.0
