total reward,episodes,steps
17.0,96,10000
96.0,250,20000
331.0,656,30000
344.0,1081,40000
346.0,1506,50000
345.0,1934,60000
349.0,2364,70000
341.0,2795,80000
337.0,3230,90000
346.0,3662,100000
