#{"t_start": 1715546664.329728, "env_id": "Office-single-v0"}
r,l,t
0.0,39,0.004005
0.0,10,0.004967
0.0,83,0.011891
0.0,41,0.015254
0.0,12,0.016182
0.0,28,0.018316
0.0,36,0.021078
0.0,18,0.02246
0.0,43,0.025756
0.0,14,0.026848
0.0,45,0.030211
0.0,32,0.032582
0.0,112,0.040748
0.0,83,0.04669
0.0,58,0.050775
0.0,29,0.052857
1.0,54,0.05681
0.0,112,0.064903
0.0,178,0.07783
0.0,130,0.087219
0.0,192,0.101168
0.0,29,0.103287
0.0,51,0.106972
0.0,13,0.107927
0.0,85,0.114072
0.0,1,0.11417
0.0,94,0.121056
0.0,136,0.130937
0.0,31,0.133184
0.0,128,0.142328
0.0,70,0.147419
0.0,104,0.154952
0.0,142,0.165196
0.0,104,0.172677
0.0,17,0.17391
0.0,94,0.180697
0.0,15,0.181792
0.0,137,0.191747
0.0,136,0.201632
0.0,90,0.208139
0.0,36,0.210756
0.0,58,0.214941
0.0,11,0.21576
0.0,40,0.218609
0.0,56,0.222648
0.0,67,0.227501
1.0,268,0.246653
0.0,62,0.251105
0.0,78,0.256733
0.0,8,0.257328
0.0,50,0.260973
0.0,7,0.261498
0.0,2,0.261654
0.0,10,0.262394
0.0,346,0.287402
0.0,47,0.290811
0.0,157,0.30213
0.0,421,0.332375
0.0,134,0.342018
0.0,17,0.343255
0.0,3,0.343492
0.0,75,0.348871
0.0,28,0.350888
0.0,145,0.361347
1.0,120,0.369906
0.0,37,0.372924
0.0,66,0.377707
0.0,12,0.378597
1.0,178,0.391371
0.0,191,0.405163
0.0,55,0.409168
0.0,74,0.414298
0.0,76,0.41978
1.0,319,0.442688
0.0,130,0.452053
0.0,135,0.461866
1.0,78,0.467451
0.0,12,0.468324
0.0,37,0.471002
0.0,24,0.47275
0.0,49,0.4763
0.0,29,0.478387
0.0,4,0.478674
0.0,59,0.482908
0.0,43,0.48599
0.0,98,0.49305
0.0,11,0.493867
1.0,58,0.498011
0.0,32,0.500326
0.0,10,0.501055
0.0,12,0.501925
0.0,67,0.506784
0.0,37,0.509488
0.0,19,0.51086
0.0,11,0.511657
0.0,9,0.512309
0.0,31,0.514561
0.0,29,0.516647
0.0,7,0.517178
0.0,6,0.517625
1.0,160,0.529051
0.0,16,0.530198
0.0,6,0.530638
0.0,308,0.552978
1.0,70,0.558051
0.0,35,0.560579
0.0,4,0.560886
0.0,59,0.565153
0.0,13,0.56609
1.0,135,0.575694
1.0,39,0.578477
0.0,17,0.579708
0.0,29,0.581825
0.0,15,0.582931
0.0,52,0.586571
0.0,38,0.589342
0.0,12,0.590242
1.0,24,0.591898
0.0,158,0.60331
0.0,6,0.603766
1.0,132,0.613272
0.0,13,0.614224
0.0,59,0.618415
0.0,40,0.621333
0.0,44,0.624542
0.0,25,0.62637
0.0,52,0.630019
0.0,98,0.637126
0.0,62,0.641592
0.0,65,0.646327
1.0,59,0.65057
0.0,6,0.651028
0.0,12,0.651895
0.0,174,0.664494
1.0,190,0.678044
0.0,18,0.67936
1.0,100,0.686613
1.0,422,0.717218
0.0,29,0.719326
0.0,60,0.7234
0.0,26,0.725318
1.0,89,0.740011
1.0,166,0.753056
0.0,153,0.764247
1.0,74,0.769727
1.0,92,0.776204
0.0,26,0.778111
0.0,38,0.780908
0.0,48,0.784321
0.0,6,0.784969
1.0,19,0.786778
0.0,12,0.787704
0.0,48,0.791242
1.0,108,0.798997
1.0,34,0.801483
0.0,2,0.80165
0.0,154,0.812909
0.0,64,0.817611
0.0,4,0.819576
1.0,26,0.821831
0.0,23,0.823456
0.0,2,0.823595
1.0,29,0.825653
0.0,9,0.826338
0.0,96,0.833407
0.0,55,0.837421
1.0,55,0.841357
1.0,33,0.843756
0.0,99,0.850857
0.0,61,0.85532
0.0,9,0.855993
0.0,58,0.86018
1.0,161,0.871827
0.0,12,0.872705
0.0,7,0.873226
1.0,68,0.87817
0.0,12,0.879051
0.0,36,0.881709
0.0,57,0.885859
0.0,38,0.88867
0.0,76,0.894219
0.0,41,0.897207
0.0,5,0.897595
1.0,281,0.917415
1.0,137,0.927296
1.0,70,0.932343
0.0,23,0.934042
0.0,166,0.946133
1.0,29,0.94822
1.0,83,0.954212
0.0,12,0.955087
1.0,18,0.956351
1.0,17,0.957567
0.0,47,0.960832
1.0,18,0.962124
0.0,24,0.963606
1.0,68,0.968414
0.0,6,0.96887
1.0,55,0.97282
0.0,9,0.9735
0.0,65,0.9782
0.0,16,0.979375
1.0,81,0.985261
1.0,76,0.990786
0.0,16,0.99195
0.0,64,0.996595
0.0,11,0.997431
1.0,143,1.007781
0.0,4,1.008089
0.0,71,1.013264
0.0,13,1.014234
0.0,126,1.023405
0.0,92,1.030134
0.0,2,1.030297
0.0,50,1.033961
0.0,297,1.055443
0.0,26,1.057327
1.0,90,1.063837
0.0,3,1.064075
0.0,29,1.066156
0.0,99,1.073334
0.0,30,1.075531
0.0,113,1.083748
0.0,10,1.084482
0.0,15,1.085577
0.0,66,1.09036
1.0,71,1.095522
0.0,71,1.100615
1.0,104,1.108205
1.0,60,1.112517
0.0,39,1.115399
0.0,39,1.118249
0.0,67,1.123093
1.0,39,1.125892
1.0,66,1.130672
0.0,140,1.14079
1.0,106,1.148467
0.0,80,1.154321
0.0,7,1.154868
1.0,69,1.159858
0.0,5,1.160232
1.0,38,1.162965
0.0,6,1.163412
0.0,67,1.168305
1.0,98,1.175413
0.0,67,1.180226
1.0,93,1.186913
0.0,44,1.190123
1.0,69,1.195099
1.0,42,1.198116
1.0,45,1.201375
0.0,28,1.203441
1.0,39,1.20624
0.0,137,1.216166
1.0,107,1.223836
0.0,41,1.226813
0.0,27,1.228784
0.0,27,1.230759
0.0,13,1.231722
1.0,51,1.235395
0.0,41,1.2384
1.0,50,1.242001
0.0,15,1.243104
0.0,10,1.243841
1.0,37,1.246543
1.0,55,1.250475
1.0,40,1.253375
0.0,15,1.254473
0.0,20,1.2559
0.0,55,1.259931
1.0,53,1.263789
1.0,52,1.267509
0.0,18,1.268841
1.0,41,1.271826
1.0,82,1.277719
0.0,129,1.286974
1.0,58,1.291202
1.0,47,1.294605
1.0,45,1.297847
0.0,28,1.299688
1.0,56,1.303716
0.0,37,1.306402
0.0,33,1.3088
0.0,17,1.31007
0.0,63,1.314631
0.0,45,1.317907
1.0,51,1.321628
0.0,40,1.324549
0.0,48,1.328087
1.0,71,1.333205
0.0,24,1.334954
1.0,27,1.336878
1.0,99,1.344057
0.0,34,1.346535
1.0,131,1.356064
1.0,82,1.361998
0.0,157,1.373186
0.0,49,1.377003
1.0,94,1.383928
1.0,109,1.391733
1.0,46,1.395065
0.0,2,1.395221
0.0,40,1.398144
0.0,43,1.401277
0.0,87,1.407608
0.0,15,1.40871
1.0,51,1.41237
0.0,20,1.413819
1.0,57,1.417949
0.0,15,1.419064
0.0,33,1.421499
0.0,29,1.423627
0.0,48,1.427137
1.0,76,1.43263
0.0,10,1.433374
1.0,66,1.438141
1.0,48,1.441628
1.0,56,1.445706
0.0,4,1.446011
1.0,41,1.448982
1.0,60,1.453341
1.0,20,1.454777
0.0,21,1.456321
1.0,71,1.461272
0.0,26,1.463593
0.0,14,1.464645
0.0,44,1.467887
0.0,33,1.470322
1.0,67,1.475239
1.0,89,1.481752
0.0,31,1.484034
0.0,10,1.484778
1.0,194,1.499067
0.0,23,1.500775
1.0,64,1.50547
1.0,46,1.508816
1.0,19,1.51022
1.0,58,1.514416
1.0,67,1.519312
1.0,122,1.528243
0.0,35,1.530774
0.0,18,1.532101
1.0,69,1.537169
0.0,3,1.537407
1.0,67,1.542279
0.0,19,1.543602
1.0,84,1.549661
1.0,94,1.556537
0.0,17,1.557802
0.0,14,1.558841
1.0,42,1.561902
1.0,69,1.56695
1.0,67,1.571902
1.0,52,1.57573
1.0,39,1.578562
1.0,140,1.588815
0.0,46,1.592196
0.0,170,1.604652
0.0,59,1.608992
0.0,229,1.625706
1.0,82,1.63164
1.0,85,1.637769
0.0,23,1.63943
0.0,51,1.643154
1.0,12,1.644028
1.0,169,1.65635
