steps,total reward,episodes
10000,-1.0400000000000007,104
20000,-2.1199999999999988,316
30000,-3.6399999999999664,680
40000,-3.509999999999969,1030
50000,-3.5299999999999687,1384
60000,-3.6399999999999664,1748
70000,-3.659999999999966,2114
80000,-3.8299999999999623,2497
90000,-3.8199999999999625,2879
100000,-3.659999999999966,3245
