episodes,total reward,steps
134,39.0,10000
318,84.0,20000
626,153.0,30000
876,159.0,40000
1256,258.0,50000
1623,218.0,60000
1986,232.0,70000
2316,212.0,80000
2640,219.0,90000
2978,248.0,100000
