episodes,steps,total reward
169,10000,18.0
363,20000,29.0
623,30000,114.0
938,40000,118.0
1229,50000,124.0
1474,60000,94.0
1745,70000,101.0
2012,80000,78.0
2266,90000,101.0
2505,100000,96.0
