steps,total reward,episodes
10000,12.0,252
20000,14.0,499
30000,11.0,741
40000,20.0,984
50000,13.0,1204
60000,14.0,1433
70000,14.0,1668
80000,12.0,1848
90000,14.0,2065
100000,12.0,2265
