total reward,steps,episodes
18.0,10000,173
40.0,20000,322
35.0,30000,429
58.0,40000,558
69.0,50000,694
81.0,60000,861
77.0,70000,994
92.0,80000,1152
129.0,90000,1366
179.0,100000,1630
