steps,total reward,episodes
10000,24.0,219
20000,49.0,498
30000,59.0,814
40000,79.0,1175
50000,75.0,1517
60000,119.0,2018
70000,82.0,2389
80000,83.0,2781
90000,92.0,3214
100000,87.0,3565
