steps,episodes,total reward
10000,130,0.0
20000,226,2.0
30000,355,62.0
40000,708,264.0
50000,1090,292.0
60000,1464,296.0
70000,1840,307.0
80000,2224,305.0
90000,2582,282.0
100000,2930,271.0
