total reward,steps,episodes
41.0,10000,168
49.0,20000,354
69.0,30000,576
102.0,40000,878
106.0,50000,1207
105.0,60000,1539
122.0,70000,1864
98.0,80000,2139
93.0,90000,2444
160.0,100000,2865
