steps,episodes,total reward
10000,174,49.0
20000,369,72.0
30000,615,95.0
40000,832,86.0
50000,1146,125.0
60000,1414,113.0
70000,1674,107.0
80000,1910,94.0
90000,2217,121.0
100000,2464,96.0
