steps,total reward,episodes
10000,1.0,232
20000,3.0,365
30000,13.0,509
40000,25.0,648
50000,47.0,808
60000,82.0,1012
70000,92.0,1206
80000,114.0,1429
90000,124.0,1653
100000,117.0,1882
