steps,total reward,episodes
10000,0.0,262
20000,7.0,421
30000,17.0,558
40000,11.0,672
50000,15.0,792
60000,22.0,914
70000,29.0,1036
80000,42.0,1187
90000,58.0,1349
100000,93.0,1546
