total reward,episodes,steps
47.0,147,10000
126.0,418,20000
114.0,676,30000
133.0,937,40000
209.0,1257,50000
158.0,1522,60000
165.0,1806,70000
171.0,2066,80000
158.0,2358,90000
156.0,2623,100000
