steps,total reward,episodes
10000,1.0,128
20000,4.0,238
30000,91.0,419
40000,230.0,749
50000,242.0,1073
60000,239.0,1398
70000,235.0,1717
80000,224.0,2031
90000,229.0,2366
100000,239.0,2686
