total reward,episodes,steps
26.0,100,10000
106.0,273,20000
346.0,699,30000
383.0,1176,40000
386.0,1674,50000
387.0,2158,60000
398.0,2639,70000
388.0,3128,80000
393.0,3610,90000
396.0,4084,100000
