episodes,total reward,steps
98,8.0,10000
227,26.0,20000
381,63.0,30000
618,99.0,40000
908,125.0,50000
1205,168.0,60000
1562,221.0,70000
1876,194.0,80000
2242,250.0,90000
2583,225.0,100000
