steps,episodes,total reward
10000,219,22.0
20000,495,43.0
30000,876,72.0
40000,1247,61.0
50000,1627,78.0
60000,2090,85.0
70000,2521,81.0
80000,2890,58.0
90000,3402,129.0
100000,3850,118.0
