total reward,episodes,steps
12.0,103,10000
22.0,191,20000
27.0,280,30000
48.0,378,40000
206.0,656,50000
313.0,1049,60000
308.0,1428,70000
338.0,1835,80000
334.0,2254,90000
353.0,2679,100000
