episodes,steps,total reward
169,10000,57.0
373,20000,77.0
606,30000,78.0
823,40000,69.0
1097,50000,105.0
1358,60000,99.0
1670,70000,107.0
1980,80000,110.0
2238,90000,83.0
2514,100000,97.0
