steps,total reward,episodes
10000,44.0,279
20000,30.0,481
30000,38.0,690
40000,37.0,897
50000,29.0,1098
60000,34.0,1351
70000,36.0,1560
80000,42.0,1806
90000,37.0,2033
100000,39.0,2287
