steps,episodes,total reward
10000,174,41.0
20000,371,56.0
30000,683,112.0
40000,1022,132.0
50000,1303,102.0
60000,1602,125.0
70000,1881,81.0
80000,2197,112.0
90000,2557,110.0
100000,2850,103.0
