episodes,total reward,steps
202,61.0,10000
380,55.0,20000
529,52.0,30000
674,49.0,40000
829,46.0,50000
996,62.0,60000
1162,55.0,70000
1343,71.0,80000
1521,67.0,90000
1679,43.0,100000
