steps,total reward,episodes
10000,31.0,140
20000,49.0,292
30000,108.0,547
40000,204.0,871
50000,179.0,1174
60000,236.0,1513
70000,218.0,1831
80000,249.0,2182
90000,226.0,2518
100000,203.0,2848
