episodes,steps,total reward
204,10000,15.0
429,20000,10.0
674,30000,19.0
1018,40000,34.0
1413,50000,56.0
1886,60000,53.0
2342,70000,69.0
2809,80000,71.0
3282,90000,66.0
3677,100000,49.0
