steps,total reward,episodes
10000,5.0,132
20000,178.0,392
30000,281.0,762
40000,307.0,1132
50000,285.0,1495
60000,303.0,1884
70000,312.0,2281
80000,284.0,2658
90000,268.0,2998
100000,300.0,3374
