episodes,total reward,steps
174,15.0,10000
389,28.0,20000
643,69.0,30000
928,79.0,40000
1223,98.0,50000
1493,104.0,60000
1784,104.0,70000
2086,115.0,80000
2351,78.0,90000
2626,92.0,100000
