steps,total reward,episodes
10000,43.0,159
20000,47.0,330
30000,52.0,509
40000,60.0,679
50000,64.0,876
60000,76.0,1086
70000,69.0,1320
80000,49.0,1515
90000,76.0,1752
100000,61.0,1966
