steps,total reward,episodes
10000,15.0,294
20000,15.0,489
30000,21.0,731
40000,30.0,924
50000,18.0,1126
60000,13.0,1337
70000,17.0,1537
80000,25.0,1761
90000,22.0,1994
100000,37.0,2195
