steps,episodes,total reward
10000,205,39.0
20000,363,40.0
30000,505,33.0
40000,663,38.0
50000,797,55.0
60000,946,47.0
70000,1109,57.0
80000,1269,49.0
90000,1452,60.0
100000,1638,77.0
