episodes,steps,total reward
265,10000,17.0
470,20000,17.0
716,30000,17.0
956,40000,9.0
1165,50000,11.0
1405,60000,15.0
1618,70000,16.0
1824,80000,22.0
2097,90000,18.0
2347,100000,20.0
