episodes,steps,total reward
228,10000,33.0
505,20000,40.0
895,30000,95.0
1213,40000,68.0
1584,50000,73.0
1919,60000,65.0
2354,70000,117.0
2728,80000,80.0
3049,90000,64.0
3484,100000,92.0
