total reward,steps,episodes
44.0,10000,144
96.0,20000,365
125.0,30000,627
141.0,40000,894
112.0,50000,1138
101.0,60000,1356
107.0,70000,1597
187.0,80000,1922
125.0,90000,2169
122.0,100000,2422
