#{"t_start": 1717165921.167101, "env_id": "Office-single-v0"}
r,l,t
-0.01,48,0.007556
-0.01,15,0.009616
-0.01,10,0.010938
-0.01,59,0.018475
-0.01,9,0.01956
-0.01,20,0.021981
-0.01,24,0.024901
-0.01,39,0.029592
-0.01,64,0.037063
-0.01,62,0.044191
-0.01,44,0.049169
-0.01,56,0.05553
-0.01,143,0.071833
-0.01,57,0.078295
-0.01,55,0.084534
-0.01,42,0.089313
-0.01,18,0.091392
-0.01,57,0.097887
-0.01,21,0.100281
-0.01,92,0.110782
-0.01,36,0.114884
-0.01,96,0.125849
-0.01,30,0.129266
-0.01,76,0.137933
-0.01,6,0.138648
-0.01,86,0.148485
-0.01,253,0.17662
-0.01,105,0.188654
-0.01,2,0.188907
-0.01,129,0.203608
-0.01,66,0.211193
-0.01,40,0.215292
-0.01,40,0.21989
-0.01,196,0.242209
-0.01,162,0.260699
-0.01,42,0.26552
-0.01,39,0.269964
-0.01,136,0.28541
-0.01,4,0.285888
-0.01,151,0.303017
-0.01,11,0.304302
-0.01,164,0.322966
-0.01,45,0.328071
-0.01,115,0.341121
-0.01,95,0.351985
-0.01,409,0.397829
-0.01,19,0.400037
-0.01,365,0.440801
-0.01,4,0.441294
-0.01,22,0.443808
-0.01,216,0.468312
-0.01,24,0.471066
-0.01,580,0.536726
-0.01,556,0.598248
-0.01,220,0.622084
-0.01,34,0.625964
-0.01,68,0.633692
-0.01,2,0.633935
-0.01,6,0.634629
-0.01,5,0.635216
-0.01,32,0.638854
-0.01,220,0.663903
-0.01,47,0.66927
-0.01,37,0.673482
-0.01,2,0.673722
-0.01,164,0.69231
-0.01,225,0.717842
-0.01,198,0.740131
-0.01,123,0.754133
-0.01,28,0.75733
-0.01,68,0.765079
-0.01,40,0.769644
-0.01,42,0.774401
-0.01,57,0.780872
-0.01,75,0.789415
-0.01,62,0.796465
-0.01,51,0.802282
-0.01,100,0.813701
-0.01,380,0.856442
-0.01,147,0.87308
-0.01,261,0.90272
-0.01,576,0.967163
-0.01,238,0.994174
-0.01,117,1.00751
-0.01,189,1.029041
-0.01,285,1.06114
-0.01,46,1.066343
-0.01,109,1.078462
-0.01,45,1.083557
-0.01,184,1.10453
-0.01,229,1.129932
-0.01,122,1.152636
-0.01,2,1.153131
-0.01,157,1.171178
-0.01,96,1.182293
-0.01,206,1.205779
-0.01,149,1.223048
-0.01,73,1.231458
-0.01,102,1.2431
-0.01,29,1.246443
-0.01,100,1.257701
-0.01,18,1.259774
-0.01,158,1.277692
-0.01,57,1.284217
-0.01,2,1.284495
-0.01,2,1.284743
-0.01,2,1.285003
-0.01,112,1.297772
-0.01,67,1.305482
-0.01,214,1.330087
-0.01,22,1.332624
-0.01,43,1.337559
-0.01,86,1.34735
-0.01,46,1.352685
-0.01,99,1.364022
-0.01,142,1.380148
-0.01,87,1.390082
-0.01,48,1.395641
-0.01,27,1.398754
-0.01,78,1.407746
-0.01,80,1.416867
-0.01,7,1.417687
-0.01,88,1.427764
-0.01,106,1.439848
-0.01,81,1.44905
-0.01,86,1.458842
-0.01,76,1.467575
-0.01,24,1.470364
