steps,episodes,total reward
10000,268,8.0
20000,505,10.0
30000,717,7.0
40000,978,15.0
50000,1195,13.0
60000,1458,11.0
70000,1651,8.0
80000,1818,9.0
90000,2023,8.0
100000,2255,13.0
