steps,episodes,total reward
10000,145,1.0
20000,285,65.0
30000,529,173.0
40000,750,154.0
50000,1005,166.0
60000,1254,176.0
70000,1495,172.0
80000,1745,174.0
90000,2012,171.0
100000,2240,149.0
