total reward,steps,episodes
20.0,10000,195
31.0,20000,453
56.0,30000,759
74.0,40000,1100
46.0,50000,1364
63.0,60000,1642
99.0,70000,1986
99.0,80000,2327
63.0,90000,2619
84.0,100000,2963
